date,device,power_usage,temperature
2024-07-10,Dell P2422H,0.0006,29.83
2025-09-12,Sony Bravia X75,0.0057,34.97
2024-08-01,Dell P2422H,0.0004,32.37
2025-11-06,Orient Apex,0.0023,31.65
2024-08-20,Kirloskar Mega 54S,0.023,28.04
2024-06-08,Philips HD9306,0.0417,26.68
2024-03-29,Philips HD3119,0.0229,31.68
2024-03-25,Philips GC1905,0.0307,33.04
2025-03-20,Orient Winter HC,0.092,28.07
2025-10-10,Panasonic SR-WA18,0.0181,31.48
2025-05-28,CRI MHBS,0.0242,26.63
2024-07-25,HP EliteDesk 800,0.01,27.19
2024-08-03,TP-Link Archer C6,0.0003,26.12
2025-01-13,LG GL-T302,0.0056,27.87
2024-01-27,Samsung RT28T,0.0022,24.44
2024-02-02,Netgear R6120,0.0004,26.55
2024-05-01,Bajaj Majesty RX14,0.0275,25.44
2024-08-10,Prestige PKOSS 1.5,0.0155,32.38
2025-05-22,Daikin FTKF 1.5T,0.1028,31.55
2024-03-20,Bajaj MX3,0.0458,35.78
2024-08-10,Orient Winter HC,0.1164,24.69
2024-09-16,Panasonic F-M12D3,0.0019,26.67
2024-05-20,Lenovo ThinkCentre M70,0.0065,31.07
2025-07-27,Samsung UA43T5400,0.0016,30.61
2025-09-13,LG 43LM5650,0.0031,34.96
2025-09-04,Dell P2422H,0.0015,32.5
2024-08-28,Syska SSK-BLS-9W,0.0001,29.31
2025-02-07,Dell Inspiron 3520,0.0038,28.62
2024-06-13,Netgear R6120,0.0002,27.59
2025-02-21,Samsung WA65A4002,0.0164,27.21
2024-04-29,Panasonic NN-ST34,0.0133,27.05
2025-02-03,TP-Link Archer C6,0.0003,31.68
2024-06-10,Bosch WAK24168,0.0095,32.59
2024-02-11,Daikin FTKF 1.5T,0.0215,34.93
2025-12-26,LG 24MP60G,0.0006,32.53
2025-09-13,Netgear R6120,0.0006,28.61
2025-02-06,Samsung MS23F301,0.0397,29.43
2025-12-30,Samsung EP-TA800,0.0003,33.62
2025-11-19,Philips HD9306,0.0663,30.48
2024-07-18,LG KS-Q18,0.0402,30.59
2025-08-20,HP EliteDesk 800,0.0092,27.45
2025-03-27,Sony Bravia X75,0.0031,26.63
2025-10-01,Prestige PKOSS 1.5,0.0793,31.39
2025-02-16,LG 43LM5650,0.0018,28.31
2024-05-11,LG KS-Q18,0.0196,32.68
2024-09-03,Bajaj Majesty RX14,0.0205,32.34
2024-04-18,Samsung WA65A4002,0.0225,27.71
2025-05-17,Netgear R6120,0.0002,23.58
2024-05-30,Daikin FTKF 1.5T,0.0488,35.53
2025-02-16,Syska SSK-BLS-9W,0.0006,30.3
2024-07-15,Panasonic SR-WA18,0.0243,37.06
2025-02-15,Havells Stealth Air,0.0024,33.05
2024-10-17,CRI MHBS,0.0472,28.39
2024-10-09,Panasonic F-M12D3,0.0007,27.65
2025-07-19,Xiaomi MDY-11,0.0006,31.62
2025-04-05,Samsung MS23F301,0.0309,29.42
2025-09-02,ASUS VivoBook 15,0.0029,29.21
2024-07-12,Philips Ace Saver,0.0005,28.97
2025-03-30,Usha Mist Air IC,0.0033,31.48
2025-04-07,Panasonic SR-WA18,0.0194,33.95
2025-03-11,Daikin FTKF 1.5T,0.0219,25.27
2025-01-05,Bajaj MX3,0.0143,30.6
2025-05-02,Panasonic NN-ST34,0.0323,28.67
2025-09-01,Whirlpool IF INV 278,0.0032,28.55
2025-05-10,Sony Bravia X75,0.0015,29.74
2025-03-14,TP-Link Archer C6,0.0006,30.75
2025-10-29,CRI MHBS,0.0374,24.23
2024-04-03,Orient Winter HC,0.0824,26.94
2024-11-27,Philips HD9306,0.0499,29.93
2024-03-03,Philips HD3119,0.0061,29.1
2025-11-10,Samsung UA43T5400,0.005,31.64
2025-09-08,Orient Aeroquiet,0.0032,26.85
2024-04-15,Samsung MS23F301,0.0345,27.12
2024-03-10,Havells Stealth Air,0.0028,28.6
2024-07-16,Whirlpool IF INV 278,0.0055,33.48
2024-02-22,HP EliteDesk 800,0.0045,30.49
2024-03-18,Netgear R6120,0.0007,31.04
2025-12-10,Dell P2422H,0.0016,30.75
2024-04-17,Orient Aeroquiet,0.0036,31.11
2024-01-13,Daikin FTKF 1.5T,0.0211,31.65
2025-10-28,CRI MHBS,0.0109,30.56
2025-08-13,Kirloskar Mega 54S,0.0167,29.5
2024-07-17,CRI MHBS,0.0185,29.42
2025-09-27,Panasonic F-M12D3,0.0026,38.61
2025-09-19,Samsung MS23F301,0.0183,26.05
2024-08-14,Daikin FTKF 1.5T,0.0437,27.49
2024-01-08,Philips HD9306,0.025,33.1
2025-09-30,Samsung WA65A4002,0.0173,34.61
2025-11-28,Samsung WA65A4002,0.0175,26.68
2024-03-05,Havells Stealth Air,0.0024,27.37
2024-05-08,Philips GC1905,0.0426,31.53
2025-04-29,Samsung RT28T,0.008,29.19
2024-01-12,Philips HD9306,0.0795,26.11
2025-08-23,Usha Striker Galaxy,0.0046,27.15
2024-03-20,Orient Winter HC,0.0297,25.8
2025-07-08,Samsung LF24T350,0.0012,27.38
2024-03-04,Usha Striker Galaxy,0.0049,23.61
2025-08-02,Samsung RT28T,0.013,28.1
2024-02-19,Prestige PKOSS 1.5,0.0837,29.64
2025-11-09,Orient Winter HC,0.0378,29.09
2024-01-25,Panasonic F-M12D3,0.0013,35.22
2024-12-13,Orient Winter HC,0.0288,29.18
2024-06-02,LG GL-T302,0.0144,28.59
2025-12-08,Panasonic SR-WA18,0.032,26.77
2024-08-15,Xiaomi MDY-11,0.0002,35.97
2024-04-22,Philips HD9306,0.0853,24.84
2025-02-15,Samsung EP-TA800,0.0001,25.91
2025-03-27,Lenovo ThinkCentre M70,0.0039,30.41
2025-10-16,LG FHM1207,0.021,31.24
2024-08-15,LG GL-T302,0.0087,26.42
2024-03-04,Samsung LF24T350,0.0007,25.8
2025-03-25,Samsung UA43T5400,0.0048,28.37
2025-08-23,Panasonic NN-ST34,0.0102,33.33
2025-11-16,Kirloskar Mega 54S,0.0146,35.01
2024-07-26,Philips GC1905,0.0391,25.36
2025-03-26,CRI MHBS,0.0208,27.58
2024-03-01,Samsung RT28T,0.0087,25.69
2025-04-13,Havells Leganza,0.0013,32.88
2024-01-18,Philips HD3119,0.0404,29.41
2024-11-20,Panasonic SR-WA18,0.0261,34.55
2024-09-29,Netgear R6120,0.0004,30.05
2024-01-27,ASUS VivoBook 15,0.0024,32.59
2025-07-08,LG 24MP60G,0.0016,27.65
2024-07-07,Netgear R6120,0.0003,28.25
2024-10-04,Prestige PKOSS 1.5,0.0505,28.46
2024-03-30,Bajaj Majesty RX14,0.06,27.16
2025-08-02,Samsung LF24T350,0.0006,25.18
2024-04-23,Dell OptiPlex 7090,0.01,25.29
2025-12-03,Samsung MS23F301,0.0153,35.16
2024-10-22,Bajaj Majesty RX14,0.0417,27.28
2024-01-18,Usha Mist Air IC,0.0016,28.61
2025-10-04,LG 24MP60G,0.0003,29.85
2024-10-30,Dell P2422H,0.0015,33.12
2025-05-13,Kirloskar Mega 54S,0.022,30.24
2025-10-15,CRI MHBS,0.021,28.68
2025-08-09,Philips HD3119,0.0367,31.13
2024-11-27,Panasonic SR-WA18,0.0148,32.35
2024-02-28,Prestige PKOSS 1.5,0.0404,25.41
2024-10-15,Orient Apex,0.0009,30.68
2024-01-20,Orient Winter HC,0.0955,38.33
2024-11-16,Samsung UA43T5400,0.0034,28.56
2025-06-03,Orient Aeroquiet,0.0057,26.71
2024-03-19,Havells Leganza,0.0019,32.6
2024-05-15,Usha Mist Air IC,0.0016,24.59
2024-01-18,Syska SSK-BLS-9W,0.0005,27.14
2024-02-15,Bajaj MX3,0.0485,37.27
2025-06-16,Samsung EP-TA800,0.0002,30.2
2025-07-16,HP EliteDesk 800,0.0024,28.84
2024-07-18,Philips Ace Saver,0.0002,32.02
2025-06-21,Kirloskar Mega 54S,0.0146,28.06
2024-12-11,Orient Apex,0.0036,32.09
2024-11-25,Orient Winter HC,0.0628,31.49
2024-08-16,TP-Link Archer C6,0.0003,31.21
2024-05-30,Usha Mist Air IC,0.0038,33.7
2024-02-29,Orient Apex,0.0029,27.81
2025-12-17,Netgear R6120,0.0004,29.98
2024-07-02,Samsung MS23F301,0.0142,26.44
2024-03-14,Xiaomi MDY-11,0.0003,28.72
2024-09-23,Lenovo IdeaPad 3,0.0012,27.1
2024-08-29,Whirlpool IF INV 278,0.0018,28.2
2025-04-07,Samsung MS23F301,0.0109,27.93
2024-12-29,Philips HD3119,0.0294,34.02
2025-12-18,Samsung WA65A4002,0.0143,29.84
2024-07-06,Samsung LF24T350,0.0024,31.26
2024-02-14,Lenovo ThinkCentre M70,0.0055,26.2
2025-10-23,Lenovo ThinkCentre M70,0.0073,30.9
2024-09-30,Bosch WAK24168,0.0036,31.79
2024-08-23,Whirlpool IF INV 278,0.0032,30.88
2025-11-11,Prestige PKOSS 1.5,0.0583,37.07
2025-01-06,Philips HD3119,0.0255,28.43
2024-02-13,Havells Stealth Air,0.0051,30.21
2025-11-01,Syska SSK-BLS-9W,0.0002,32.56
2025-10-22,Havells Stealth Air,0.0024,26.54
2024-05-22,Philips Ace Saver,0.0004,28.45
2025-10-23,Orient Apex,0.003,29.43
2024-12-14,Whirlpool IF INV 278,0.0072,28.09
2024-06-20,LG 24MP60G,0.0009,31.3
2024-09-24,Syska SSK-BLS-9W,0.0004,28.38
2025-12-10,Prestige PKOSS 1.5,0.0446,26.0
2024-11-08,Bajaj MX3,0.082,27.02
2024-05-11,Sony Bravia X75,0.0024,34.25
2025-04-07,Usha Striker Galaxy,0.0018,30.4
2025-06-20,Philips Ace Saver,0.0002,34.24
2024-07-04,Bajaj MX3,0.0779,28.79
2024-03-15,Lenovo IdeaPad 3,0.0014,29.11
2024-06-05,Netgear R6120,0.0002,28.41
2025-03-27,Philips HD3119,0.0266,28.34
2024-07-13,Orient Aeroquiet,0.0018,30.73
2025-03-19,Bajaj Majesty RX14,0.0267,31.68
2025-03-13,Bosch WAK24168,0.0197,28.94
2024-01-13,HP Pavilion 14,0.0014,26.34
2026-01-05,Orient Winter HC,0.1011,30.62
2025-03-19,Bajaj Majesty RX14,0.0923,30.62
2024-09-08,Xiaomi MDY-11,0.0006,29.76
2025-09-16,LG 43LM5650,0.0013,34.0
2024-03-14,Philips Ace Saver,0.0002,27.87
2024-08-02,Orient Aeroquiet,0.0028,32.83
2024-12-08,Lenovo IdeaPad 3,0.0018,38.38
2024-09-03,Samsung MS23F301,0.0254,28.59
2025-12-12,Samsung RT28T,0.0045,27.89
2025-03-17,Panasonic SR-WA18,0.0237,28.23
2024-12-02,Orient Winter HC,0.0528,23.49
2024-12-03,Havells Stealth Air,0.0026,33.34
2024-03-21,Samsung EP-TA800,0.0004,33.46
2025-03-26,Orient Aeroquiet,0.0037,31.12
2024-12-28,Bosch WAK24168,0.0192,31.25
2024-02-02,Samsung RT28T,0.0084,23.83
2025-06-08,Philips Ace Saver,0.0002,28.62
2024-10-17,HP Pavilion 14,0.0017,31.29
2025-06-17,Bajaj Majesty RX14,0.0543,27.67
2024-03-06,ASUS VivoBook 15,0.0014,30.86
2024-12-02,Samsung UA43T5400,0.0032,28.68
2024-04-18,Syska SSK-BLS-9W,0.0004,30.15
2024-03-27,Dell OptiPlex 7090,0.0023,30.61
2024-09-28,LG 43LM5650,0.0025,30.72
2024-07-10,Prestige PKOSS 1.5,0.0359,28.28
2025-08-31,LG KS-Q18,0.0644,30.71
2024-02-01,Prestige PKOSS 1.5,0.0411,25.12
2025-11-20,Samsung RT28T,0.0047,31.36
2025-09-11,Prestige PKOSS 1.5,0.0278,31.98
2025-09-23,Panasonic NN-ST34,0.0223,36.37
2025-08-26,Prestige PKOSS 1.5,0.0406,30.58
2025-06-03,Philips HD3119,0.0122,25.1
2024-06-13,Usha Mist Air IC,0.0038,28.27
2025-01-31,Samsung UA43T5400,0.0027,27.85
2025-10-21,LG KS-Q18,0.0144,31.89
2025-10-16,Panasonic NN-ST34,0.0294,29.57
2025-06-01,Panasonic F-M12D3,0.0016,28.77
2024-03-02,CRI MHBS,0.0308,27.19
2024-04-11,Panasonic NN-ST34,0.0343,31.36
2025-03-30,Netgear R6120,0.0003,26.07
2024-01-14,Xiaomi MDY-11,0.0002,32.28
2024-07-23,Syska SSK-BLS-9W,0.0003,28.19
2025-01-29,Panasonic NN-ST34,0.0344,33.38
2025-12-10,Netgear R6120,0.0004,29.32
2025-03-18,Samsung WA65A4002,0.0128,28.57
2024-09-07,Dell OptiPlex 7090,0.006,28.98
2025-08-01,CRI MHBS,0.0106,26.08
2024-09-29,ASUS VivoBook 15,0.0035,31.73
2025-01-17,Sony Bravia X75,0.0038,27.28
2024-07-23,Netgear R6120,0.0002,32.06
2024-03-11,Samsung UA43T5400,0.0044,26.18
2025-08-31,ASUS VivoBook 15,0.0014,30.54
2025-04-13,Orient Aeroquiet,0.001,23.36
2025-09-26,Samsung EP-TA800,0.0002,27.14
2025-01-23,LG GL-T302,0.0103,33.07
2024-09-22,Prestige PKOSS 1.5,0.0303,28.73
2024-04-12,Philips GC1905,0.0942,28.78
2024-05-11,LG 43LM5650,0.0039,33.71
2025-07-25,Orient Apex,0.0013,33.72
2025-10-27,TP-Link Archer C6,0.0006,25.76
2024-07-06,Daikin FTKF 1.5T,0.0631,30.47
2024-07-29,LG KS-Q18,0.033,25.14
2024-07-01,Prestige PKOSS 1.5,0.0824,25.34
2024-05-23,TP-Link Archer C6,0.0002,31.13
2025-04-29,Samsung EP-TA800,0.0001,30.43
2025-01-04,Orient Winter HC,0.0587,30.49
2025-02-09,Kirloskar Mega 54S,0.0165,29.44
2025-05-05,Sony Bravia X75,0.0034,31.4
2024-11-28,HP Pavilion 14,0.0006,28.81
2024-02-03,Dell Inspiron 3520,0.0015,32.33
2025-01-06,Usha Mist Air IC,0.003,25.78
2025-10-20,Philips HD3119,0.0329,34.91
2024-07-24,Samsung LF24T350,0.001,30.28
2024-12-10,Philips HD9306,0.0523,34.7
2025-10-16,Daikin FTKF 1.5T,0.1327,32.26
2025-03-04,LG FHM1207,0.0345,25.84
2025-06-18,Panasonic SR-WA18,0.0372,27.85
2024-10-04,Dell P2422H,0.0007,23.29
2025-01-19,Samsung UA43T5400,0.0014,29.56
2025-05-11,Netgear R6120,0.0007,27.72
2024-07-30,LG 43LM5650,0.0054,27.78
2024-02-25,LG KS-Q18,0.0466,29.21
2025-11-17,Orient Aeroquiet,0.002,30.06
2025-08-26,Bajaj MX3,0.0438,28.68
2024-09-10,LG KS-Q18,0.0596,29.96
2024-09-12,Daikin FTKF 1.5T,0.0615,23.52
2025-11-19,Prestige PKOSS 1.5,0.067,29.64
2025-12-29,Lenovo ThinkCentre M70,0.0052,33.38
2025-04-11,Samsung WA65A4002,0.0285,29.57
2025-08-03,Prestige PKOSS 1.5,0.0672,25.16
2025-01-28,Samsung MS23F301,0.0565,31.89
2025-11-27,Panasonic F-M12D3,0.0017,25.0
2024-04-01,LG KS-Q18,0.1017,28.7
2024-03-06,Havells Leganza,0.0027,30.19
2024-06-11,HP Pavilion 14,0.0025,33.2
2025-04-01,Samsung LF24T350,0.0017,27.56
2024-09-09,ASUS VivoBook 15,0.0034,29.1
2025-06-20,Whirlpool IF INV 278,0.0086,28.21
2024-08-23,Philips Ace Saver,0.0004,28.87
2024-02-18,Xiaomi MDY-11,0.0004,24.86
2024-12-01,Bajaj MX3,0.0475,27.56
2025-07-18,Philips GC1905,0.0228,30.5
2025-10-13,Philips Ace Saver,0.0001,28.65
2024-01-14,LG GL-T302,0.007,30.89
2025-11-06,Kirloskar Mega 54S,0.0295,30.89
2025-04-17,Samsung MS23F301,0.0333,30.1
2024-08-22,Lenovo IdeaPad 3,0.0022,36.16
2024-02-23,TP-Link Archer C6,0.0003,28.46
2024-10-17,Whirlpool IF INV 278,0.0044,25.49
2025-01-10,LG 43LM5650,0.0018,28.49
2024-03-15,Lenovo IdeaPad 3,0.0014,27.43
2024-10-13,Samsung EP-TA800,0.0003,32.17
2025-10-24,LG FHM1207,0.0329,28.93
2025-06-08,Dell OptiPlex 7090,0.009,28.61
2025-08-24,TP-Link Archer C6,0.0002,32.95
2024-10-12,Samsung MS23F301,0.035,27.47
2024-01-18,Daikin FTKF 1.5T,0.0436,29.52
2025-12-29,HP Pavilion 14,0.0007,29.5
2024-07-05,Philips Ace Saver,0.0001,31.43
2024-09-10,Samsung LF24T350,0.0011,31.52
2024-10-25,Philips HD3119,0.0182,29.04
2024-03-25,Usha Mist Air IC,0.0022,36.49
2025-08-29,Xiaomi MDY-11,0.0004,34.41
2025-12-15,Havells Leganza,0.0017,30.2
2024-07-17,Philips GC1905,0.0115,31.4
2024-01-09,Xiaomi MDY-11,0.0003,31.12
2024-02-07,Samsung WA65A4002,0.0349,31.38
2025-01-27,Usha Mist Air IC,0.0029,27.71
2025-02-06,Lenovo ThinkCentre M70,0.0097,34.02
2025-07-15,Syska SSK-BLS-9W,0.0006,28.91
2025-08-01,Panasonic F-M12D3,0.002,26.33
2025-05-27,Bajaj MX3,0.0575,31.05
2024-01-14,ASUS VivoBook 15,0.0013,33.04
2024-05-11,Whirlpool IF INV 278,0.0038,33.41
2025-12-04,Philips Ace Saver,0.0002,35.61
2024-06-17,Philips HD3119,0.0252,33.19
2024-12-18,Orient Apex,0.0007,25.24
2024-12-16,HP Pavilion 14,0.0026,34.12
2024-10-24,Sony Bravia X75,0.0036,26.64
2024-12-03,Bajaj Majesty RX14,0.1018,27.08
2024-07-15,Philips Ace Saver,0.0002,25.05
2025-04-11,Dell OptiPlex 7090,0.015,25.49
2025-12-02,Netgear R6120,0.0003,28.74
2025-11-24,Samsung MS23F301,0.0296,30.9
2024-09-22,Philips Ace Saver,0.0001,30.79
2024-06-03,Xiaomi MDY-11,0.0004,32.91
2025-08-03,Xiaomi MDY-11,0.0002,23.72
2025-09-03,Bajaj MX3,0.0599,29.8
2025-08-05,LG FHM1207,0.0184,31.2
2025-07-11,Kirloskar Mega 54S,0.0421,33.36
2025-08-03,HP EliteDesk 800,0.0089,29.8
2024-08-17,LG KS-Q18,0.0425,28.22
2025-05-16,LG GL-T302,0.0097,31.07
2025-02-25,Philips HD9306,0.0389,29.16
2025-11-12,Havells Stealth Air,0.0018,31.66
2024-05-14,CRI MHBS,0.0145,32.79
2025-09-12,Orient Apex,0.0024,26.74
2025-11-20,Usha Mist Air IC,0.003,25.52
2024-11-10,Philips Ace Saver,0.0006,25.68
2024-08-01,Samsung WA65A4002,0.024,28.65
2024-04-22,Philips Ace Saver,0.0004,28.39
2024-03-24,Prestige PKOSS 1.5,0.0272,30.14
2024-09-05,Orient Aeroquiet,0.0034,29.32
2025-03-22,LG KS-Q18,0.1061,32.4
2025-03-09,Samsung LF24T350,0.0009,30.66
2025-01-08,Lenovo ThinkCentre M70,0.0074,29.15
2025-01-27,Orient Winter HC,0.09,29.8
2026-01-05,ASUS VivoBook 15,0.0014,31.65
2025-12-24,Netgear R6120,0.0003,31.63
2024-12-20,Orient Aeroquiet,0.0011,26.53
2025-08-10,Lenovo ThinkCentre M70,0.0074,31.42
2024-09-17,Philips Ace Saver,0.0005,21.15
2024-02-26,Syska SSK-BLS-9W,0.0002,23.2
2024-03-03,Netgear R6120,0.0002,29.42
2024-04-10,HP Pavilion 14,0.0013,36.18
2024-09-30,CRI MHBS,0.0344,29.64
2025-02-25,TP-Link Archer C6,0.0001,25.33
2024-02-06,Whirlpool IF INV 278,0.0139,34.49
2024-04-24,TP-Link Archer C6,0.0003,26.29
2025-01-28,Dell Inspiron 3520,0.0012,28.58
2025-09-26,LG 24MP60G,0.0015,29.05
2024-10-30,Kirloskar Mega 54S,0.0349,25.63
2025-10-18,Samsung EP-TA800,0.0004,33.22
2024-05-27,HP EliteDesk 800,0.0086,33.46
2024-03-27,LG 24MP60G,0.0009,25.66
2025-08-05,Bosch WAK24168,0.0322,31.82
2025-12-06,Havells Leganza,0.0014,26.75
2024-11-16,TP-Link Archer C6,0.0003,27.81
2025-04-28,Sony Bravia X75,0.0025,29.66
2025-04-25,Samsung EP-TA800,0.0002,26.17
2024-10-03,Orient Apex,0.0025,27.58
2024-02-24,Philips HD3119,0.0148,28.73
2024-12-23,Bajaj Majesty RX14,0.072,29.69
2024-05-08,Samsung MS23F301,0.0184,33.56
2025-06-17,Orient Winter HC,0.0984,24.74
2024-03-02,LG FHM1207,0.0318,32.39
2025-08-23,Panasonic SR-WA18,0.0108,28.87
2024-01-19,LG KS-Q18,0.0987,32.56
2025-02-16,Syska SSK-BLS-9W,0.0001,28.96
2025-10-10,Bajaj MX3,0.0538,32.72
2024-05-08,Kirloskar Mega 54S,0.0293,31.85
2025-07-17,Samsung UA43T5400,0.004,32.31
2024-01-12,Panasonic F-M12D3,0.0014,26.99
2025-04-13,Orient Winter HC,0.069,29.98
2024-05-19,Dell P2422H,0.0019,29.21
2024-02-11,ASUS VivoBook 15,0.0011,33.57
2024-08-17,LG KS-Q18,0.0301,32.77
2024-12-30,CRI MHBS,0.0284,31.42
2024-04-19,Philips HD9306,0.027,27.57
2024-03-10,Orient Winter HC,0.0567,29.21
2024-04-21,Panasonic SR-WA18,0.01,31.64
2024-02-16,LG FHM1207,0.017,31.28
2024-06-17,Xiaomi MDY-11,0.0004,25.85
2024-05-07,Daikin FTKF 1.5T,0.0278,28.22
2025-10-26,Samsung RT28T,0.0068,30.04
2025-12-03,Samsung RT28T,0.0055,26.25
2024-07-17,Kirloskar Mega 54S,0.0426,27.14
2024-05-31,LG KS-Q18,0.0476,29.9
2024-09-04,Usha Striker Galaxy,0.0043,28.94
2024-06-20,Usha Striker Galaxy,0.0012,29.71
2025-05-24,Usha Mist Air IC,0.0014,31.56
2024-02-01,LG GL-T302,0.0037,25.8
2025-10-24,Whirlpool IF INV 278,0.008,27.32
2024-05-08,Philips HD3119,0.0082,35.6
2024-08-10,Philips GC1905,0.0712,29.77
2025-07-15,Lenovo ThinkCentre M70,0.0112,26.13
2025-01-08,Samsung MS23F301,0.044,33.32
2024-10-16,LG KS-Q18,0.0186,32.05
2024-04-22,Dell OptiPlex 7090,0.0107,34.84
2025-09-01,Netgear R6120,0.0003,24.06
2025-07-03,Bajaj MX3,0.0755,29.45
2024-05-12,LG GL-T302,0.0054,27.51
2024-08-06,Panasonic SR-WA18,0.0134,33.13
2024-08-24,Orient Apex,0.0033,33.17
2025-01-23,Samsung UA43T5400,0.0057,29.66
2024-03-21,Netgear R6120,0.0004,30.05
2025-01-19,Philips HD3119,0.0103,36.11
2025-06-14,Philips GC1905,0.0139,26.26
2025-06-03,Kirloskar Mega 54S,0.0137,26.0
2026-01-04,HP EliteDesk 800,0.0043,27.5
2024-04-28,Lenovo ThinkCentre M70,0.0078,25.94
2025-03-23,Syska SSK-BLS-9W,0.0002,27.22
2025-05-02,Daikin FTKF 1.5T,0.0452,27.75
2024-04-18,Philips Ace Saver,0.0002,27.31
2024-02-29,Orient Winter HC,0.036,25.39
2024-07-14,Samsung LF24T350,0.0005,29.06
2025-12-12,Syska SSK-BLS-9W,0.0002,24.22
2024-07-10,LG 24MP60G,0.0012,36.68
2025-09-11,Philips HD9306,0.0561,31.04
2024-01-31,Dell P2422H,0.0006,29.01
2024-08-03,Philips HD9306,0.0679,31.22
2025-03-09,Philips Ace Saver,0.0004,33.94
2024-09-30,Panasonic SR-WA18,0.0195,27.41
2025-08-13,Bajaj MX3,0.026,25.79
2025-05-13,Whirlpool IF INV 278,0.0063,28.51
2025-04-30,Lenovo ThinkCentre M70,0.0086,30.36
2024-10-11,Panasonic SR-WA18,0.0235,26.52
2024-02-24,Samsung MS23F301,0.0389,31.35
2024-01-26,Havells Stealth Air,0.0055,29.93
2024-08-30,Orient Winter HC,0.1137,32.58
2024-04-01,Prestige PKOSS 1.5,0.0263,31.08
2024-05-04,LG 43LM5650,0.0084,29.47
2025-10-11,Philips HD9306,0.0219,29.97
2025-11-06,LG KS-Q18,0.036,30.86
2025-10-01,LG 43LM5650,0.0066,30.86
2024-12-28,TP-Link Archer C6,0.0001,28.4
2025-01-27,Lenovo IdeaPad 3,0.0016,32.71
2025-03-03,Philips HD3119,0.0364,29.2
2024-08-07,LG KS-Q18,0.0406,30.92
2025-02-19,Panasonic NN-ST34,0.0392,25.38
2024-09-24,LG GL-T302,0.0046,29.36
2025-01-29,LG 24MP60G,0.0021,28.62
2025-02-17,Samsung UA43T5400,0.0045,31.63
2024-12-04,HP EliteDesk 800,0.0024,30.11
2025-03-16,Philips HD3119,0.0371,33.09
2025-08-31,Dell P2422H,0.0013,30.85
2024-04-26,Philips Ace Saver,0.0002,27.58
2024-07-10,Lenovo ThinkCentre M70,0.008,29.18
2025-11-30,Lenovo ThinkCentre M70,0.0071,32.59
2024-06-25,Whirlpool IF INV 278,0.0033,31.24
2024-08-04,Panasonic SR-WA18,0.0121,28.69
2024-02-13,ASUS VivoBook 15,0.0028,32.44
2024-01-25,Orient Winter HC,0.0722,33.19
2025-11-26,TP-Link Archer C6,0.0002,29.0
2025-12-03,LG KS-Q18,0.0289,30.52
2024-03-24,Bajaj Majesty RX14,0.0296,29.17
2024-08-22,LG FHM1207,0.0215,28.81
2025-11-30,LG GL-T302,0.0062,30.51
2024-11-27,HP EliteDesk 800,0.0118,28.02
2025-03-23,Philips HD3119,0.015,28.02
2025-10-21,Netgear R6120,0.0001,25.91
2024-01-21,Samsung EP-TA800,0.0003,31.08
2024-05-08,LG 43LM5650,0.0033,28.3
2024-07-21,Prestige PKOSS 1.5,0.0428,30.0
2025-03-24,Philips HD3119,0.0179,24.76
2024-04-18,Samsung LF24T350,0.0015,31.31
2025-01-26,Whirlpool IF INV 278,0.0036,29.27
2025-02-02,Samsung EP-TA800,0.0002,24.11
2024-06-30,Orient Winter HC,0.0987,29.19
2025-03-20,Philips GC1905,0.0643,28.42
2024-09-20,Dell P2422H,0.0012,24.54
2024-11-20,Panasonic SR-WA18,0.0142,26.45
2025-09-16,Samsung EP-TA800,0.0002,29.38
2025-08-30,Samsung UA43T5400,0.0053,29.23
2025-01-19,Xiaomi MDY-11,0.0004,25.72
2024-03-12,TP-Link Archer C6,0.0004,29.83
2025-12-12,Havells Leganza,0.0026,32.61
2025-04-19,Orient Winter HC,0.0694,24.5
2025-11-30,Bajaj MX3,0.0504,25.35
2025-05-27,Lenovo IdeaPad 3,0.0012,27.58
2024-05-12,Samsung EP-TA800,0.0003,31.74
2024-12-28,Xiaomi MDY-11,0.0006,28.55
2024-07-06,Lenovo ThinkCentre M70,0.0059,31.09
2025-10-05,Samsung RT28T,0.0041,33.15
2024-04-07,LG 43LM5650,0.0058,30.51
2025-01-25,Usha Striker Galaxy,0.0012,31.64
2024-08-12,LG 43LM5650,0.0024,32.39
2025-05-24,Bajaj Majesty RX14,0.047,28.9
2025-12-08,Panasonic NN-ST34,0.0337,23.87
2024-08-15,Daikin FTKF 1.5T,0.0325,24.5
2024-11-04,Samsung MS23F301,0.0213,25.55
2025-07-04,Samsung EP-TA800,0.0002,27.77
2024-05-26,Orient Aeroquiet,0.0036,30.23
2024-12-08,Philips Ace Saver,0.0004,31.5
2024-02-14,CRI MHBS,0.04,31.99
2025-12-22,Samsung WA65A4002,0.0334,30.16
2024-08-08,Bajaj MX3,0.0493,32.3
2025-11-21,Usha Striker Galaxy,0.0029,25.76
2024-10-26,Bajaj Majesty RX14,0.0396,31.64
2024-02-17,Philips HD3119,0.0124,28.17
2025-09-04,Havells Leganza,0.0027,29.09
2024-04-06,LG 43LM5650,0.0042,28.57
2025-06-07,CRI MHBS,0.0369,30.13
2024-08-02,Philips Ace Saver,0.0003,30.33
2025-09-09,TP-Link Archer C6,0.0005,31.39
2025-01-31,Samsung RT28T,0.0033,29.44
2025-12-06,Orient Aeroquiet,0.0016,30.31
